"","reg","year","val"
"375","N",2019,0.662816998391967
"376","N",2019,0.655121472019327
"377","N",2019,0.636738393955924
"378","N",2019,0.697310884807957
"379","N",2019,0.687698506306356
"380","N",2019,0.667915667811675
"381","N",2019,0.632456779145606
"382","N",2019,0.657491929253856
"383","N",2019,0.667162706459792
"384","N",2019,0.652608174231693
"385","N",2019,0.662221520178139
"386","N",2019,0.678501732934006
"387","N",2019,0.659830086702994
"388","N",2019,0.659572353232502
"389","N",2019,0.643186079306314
"390","N",2019,0.648928473032579
"391","N",2019,0.663755923687753
"392","N",2019,0.667153681046351
"393","N",2019,0.635121618105902
"394","N",2019,0.672108588515955
"395","N",2019,0.675963937884128
"396","N",2019,0.673596552505467
"397","N",2019,0.661870858664211
"398","N",2019,0.677766409064929
"399","N",2019,0.665624825008971
"400","N",2019,0.633162828855992
"401","N",2019,0.663563997570665
"402","N",2019,0.652026129328954
"403","N",2019,0.661193232824684
"404","N",2019,0.675163779540277
"405","N",2019,0.65660619573928
"406","N",2019,0.648848745104995
"407","N",2019,0.673528778337394
"408","N",2019,0.649707394430844
"409","N",2019,0.654918050630379
"410","N",2019,0.685604066193962
"411","N",2019,0.680898461979442
"412","N",2019,0.671737712459206
"413","N",2019,0.653793271470305
"414","N",2019,0.677596776168978
"415","N",2019,0.683497483500578
"416","N",2019,0.657169868481684
"417","N",2019,0.65173120438426
"418","N",2019,0.646674071359191
"419","N",2019,0.657047859581463
"420","N",2019,0.658849027001125
"421","N",2019,0.665441473669634
"422","N",2019,0.655230921558107
"423","N",2019,0.648908157911762
"424","N",2019,0.663205187449583
"425","N",2019,0.653389101127809
"426","N",2019,0.669103314016453
"427","N",2019,0.644710601940309
"428","N",2019,0.66692171353835
"429","N",2019,0.643665986269013
"430","N",2019,0.656072922962001
"431","N",2019,0.696757193739218
"432","N",2019,0.668252744915918
"433","N",2019,0.645287854984772
"434","N",2019,0.65702631913421
"435","N",2019,0.668152408683661
"436","N",2019,0.658239545664565
"437","N",2019,0.653227613304725
"438","N",2019,0.664523711708468
"439","N",2019,0.657908061822033
"440","N",2019,0.663351673544991
"441","N",2019,0.676010482713281
"442","N",2019,0.678014347877284
"443","N",2019,0.660540409695182
"444","N",2019,0.660016544916816
"445","N",2019,0.669083523106879
"446","N",2019,0.660202081208884
"447","N",2019,0.677061708651025
"448","N",2019,0.649850271117898
"449","N",2019,0.637613616756878
"450","N",2019,0.65582620764792
"451","N",2019,0.656384592923061
"452","N",2019,0.631508266977628
"453","N",2019,0.672239787644572
"454","N",2019,0.625670331690462
"455","N",2019,0.637520066930985
"456","N",2019,0.682042670865248
"457","N",2019,0.675944705135176
"458","N",2019,0.65137434226658
"459","N",2019,0.669122994154217
"460","N",2019,0.652253750523833
"461","N",2019,0.679899551558757
"462","N",2019,0.6573923647078
"463","N",2019,0.635063670468878
"464","N",2019,0.668390294949452
"465","N",2019,0.638320204831582
"466","N",2019,0.655558350564647
"467","N",2019,0.637850114379748
"468","N",2019,0.656407608842771
"469","N",2019,0.659050334809686
"470","N",2019,0.663913042557929
"471","N",2019,0.677708156928015
"472","N",2019,0.660776323443369
"473","N",2019,0.671658005812223
"474","N",2019,0.65834045515704
"475","N",2019,0.662584771811825
"476","N",2019,0.657302969883551
"477","N",2019,0.640040653891117
"478","N",2019,0.64199825718934
"479","N",2019,0.653958345823414
"480","N",2019,0.670784612046336
"481","N",2019,0.670222557130882
"482","N",2019,0.645336808566678
"483","N",2019,0.684233421725835
"484","N",2019,0.662241081371853
"485","N",2019,0.657022193707113
"486","N",2019,0.66656051365642
"487","N",2019,0.664414304413803
"488","N",2019,0.641345882618184
"489","N",2019,0.666949415996345
"490","N",2019,0.639347245282091
"491","N",2019,0.676484901102083
"492","N",2019,0.66822148355301
"493","N",2019,0.647510225250543
"494","N",2019,0.662707351591335
"495","N",2019,0.650289862989167
"496","N",2019,0.646535569763799
"497","N",2019,0.655409365873952
"498","N",2019,0.68659001234703
"499","N",2019,0.667720142113223
"500","N",2019,0.654798158510865
"501","N",2019,0.672239136892729
"502","N",2019,0.65279255873186
"503","N",2019,0.683557249966657
"504","N",2019,0.667725254652505
"505","N",2019,0.662979703080633
"506","N",2019,0.650890855333192
"507","N",2019,0.650957681991796
"508","N",2019,0.64528127760008
"509","N",2019,0.650712896281589
"510","N",2019,0.665483703657368
"511","N",2019,0.660107131568105
"512","N",2019,0.658408446572876
"513","N",2019,0.646846704305283
"514","N",2019,0.672199568751125
"515","N",2019,0.649432438900476
"516","N",2019,0.657501045440624
"517","N",2019,0.664128667660222
"518","N",2019,0.668369483856236
"519","N",2019,0.693378425745298
"520","N",2019,0.671017495773933
"521","N",2019,0.656285166817444
"522","N",2019,0.641745369841358
"523","N",2019,0.670629611125025
"524","N",2019,0.631422035347889
"525","N",2019,0.653990050431535
"526","N",2019,0.679494049365128
"527","N",2019,0.653043709519441
"528","N",2019,0.673388205760946
"529","N",2019,0.662121940812471
