"","reg","val","plotsL2_tot","year"
"20189","C",0.973792548000385,240,2020
"20190","C",0.976171213158646,240,2020
"20191","C",0.973186576456514,240,2020
"20192","C",0.973685884973807,240,2020
"20193","C",0.975757741506306,240,2020
"20194","C",0.975100670003897,240,2020
"20195","C",0.974337166027648,240,2020
"20196","C",0.974500040805035,240,2020
"20197","C",0.973422373207026,240,2020
"20198","C",0.974806918809921,240,2020
"20199","C",0.971966924280598,240,2020
"20200","C",0.973670067352934,240,2020
"20201","C",0.973587098597877,240,2020
"20202","C",0.972185762182262,240,2020
"20203","C",0.973965893193383,240,2020
"20204","C",0.974968216532491,240,2020
"20205","C",0.972973079182235,240,2020
"20206","C",0.973621569624292,240,2020
"20207","C",0.972113679496775,240,2020
"20208","C",0.972342080194806,240,2020
"20209","C",0.975826268577143,240,2020
"20210","C",0.971416692724234,240,2020
"20211","C",0.970288443631153,240,2020
"20212","C",0.973938993142371,240,2020
"20213","C",0.971875812776865,240,2020
"20214","C",0.972597163060142,240,2020
"20215","C",0.975222891641759,240,2020
"20216","C",0.972435043068831,240,2020
"20217","C",0.973989915549161,240,2020
"20218","C",0.976067317144362,240,2020
"20219","C",0.975059424172471,240,2020
"20220","C",0.970525053026015,240,2020
"20221","C",0.972052271331479,240,2020
"20222","C",0.972795179366089,240,2020
"20223","C",0.973023683709613,240,2020
"20224","C",0.974041868257458,240,2020
"20225","C",0.973458442565104,240,2020
"20226","C",0.971337539428342,240,2020
"20227","C",0.973160022614944,240,2020
"20228","C",0.971577371238413,240,2020
"20229","C",0.974145736213169,240,2020
"20230","C",0.972650395151294,240,2020
"20231","C",0.97450125717704,240,2020
"20232","C",0.973811666995627,240,2020
"20233","C",0.971386567908706,240,2020
"20234","C",0.973867120142812,240,2020
"20235","C",0.972366820330023,240,2020
"20236","C",0.972705288652038,240,2020
"20237","C",0.974278712410069,240,2020
"20238","C",0.971958875771946,240,2020
"20239","C",0.972758069698984,240,2020
"20240","C",0.971238795049594,240,2020
"20241","C",0.97274171265397,240,2020
"20242","C",0.973237849746387,240,2020
"20243","C",0.975342518125396,240,2020
"20244","C",0.974517238975093,240,2020
"20245","C",0.972664569615589,240,2020
"20246","C",0.972257814099653,240,2020
"20247","C",0.972901818584682,240,2020
"20248","C",0.973703599198356,240,2020
"20249","C",0.972655504477829,240,2020
"20250","C",0.974179082215958,240,2020
"20251","C",0.976155855518623,240,2020
"20252","C",0.973851272407997,240,2020
"20253","C",0.974386470408332,240,2020
"20254","C",0.973351910443356,240,2020
"20255","C",0.9719550524983,240,2020
"20256","C",0.974400124610832,240,2020
"20257","C",0.974632501661094,240,2020
"20258","C",0.97443145411029,240,2020
"20259","C",0.973038890065208,240,2020
"20260","C",0.971586089405122,240,2020
"20261","C",0.973227645546668,240,2020
"20262","C",0.973480068518217,240,2020
"20263","C",0.971705620223034,240,2020
"20264","C",0.972063781343023,240,2020
"20265","C",0.973759576891075,240,2020
"20266","C",0.972808749463225,240,2020
"20267","C",0.973835805197685,240,2020
"20268","C",0.972988651845936,240,2020
"20269","C",0.974173448092548,240,2020
"20270","C",0.974064072189262,240,2020
"20271","C",0.974422068016482,240,2020
"20272","C",0.973141468590795,240,2020
"20273","C",0.975082314967755,240,2020
"20274","C",0.972960353775724,240,2020
"20275","C",0.973333926380977,240,2020
"20276","C",0.971967013068735,240,2020
"20277","C",0.972382051683406,240,2020
"20278","C",0.973948413876184,240,2020
"20279","C",0.974180159815251,240,2020
"20280","C",0.974028116993451,240,2020
"20281","C",0.972969513890876,240,2020
"20282","C",0.973083903177942,240,2020
"20283","C",0.974203854617097,240,2020
"20284","C",0.974036007312329,240,2020
"20285","C",0.97461917966353,240,2020
"20286","C",0.974644122647796,240,2020
"20287","C",0.972927387363659,240,2020
"20288","C",0.97403264691719,240,2020
"20289","C",0.972916246251044,240,2020
"20290","C",0.976105735718311,240,2020
"20291","C",0.972588596336666,240,2020
"20292","C",0.973882679358425,240,2020
"20293","C",0.974574057594125,240,2020
"20294","C",0.975181808829382,240,2020
"20295","C",0.973725983829945,240,2020
"20296","C",0.973491185816422,240,2020
"20297","C",0.969696401356262,240,2020
"20298","C",0.973863960901864,240,2020
"20299","C",0.972860580036628,240,2020
"20300","C",0.974079428157505,240,2020
"20301","C",0.97319939855696,240,2020
"20302","C",0.972535369626388,240,2020
"20303","C",0.973125284888595,240,2020
"20304","C",0.975423224578132,240,2020
"20305","C",0.974603147079292,240,2020
"20306","C",0.974225906539749,240,2020
"20307","C",0.972749944952939,240,2020
"20308","C",0.973005743811759,240,2020
"20309","C",0.973480341875142,240,2020
"20310","C",0.972799212742781,240,2020
"20311","C",0.971976151640532,240,2020
"20312","C",0.973572866603381,240,2020
"20313","C",0.971906421304873,240,2020
"20314","C",0.970720025294265,240,2020
"20315","C",0.972826087537267,240,2020
"20316","C",0.976048815312755,240,2020
"20317","C",0.973492677987529,240,2020
"20318","C",0.974028416342373,240,2020
"20319","C",0.972398803074247,240,2020
"20320","C",0.971968123995322,240,2020
"20321","C",0.973909807151297,240,2020
"20322","C",0.973132881434651,240,2020
"20323","C",0.972671675676412,240,2020
"20324","C",0.97466183482378,240,2020
"20325","C",0.973166814760686,240,2020
"20326","C",0.973115270953791,240,2020
"20327","C",0.974992886886339,240,2020
"20328","C",0.973766063009346,240,2020
"20329","C",0.973333503638314,240,2020
"20330","C",0.974056422210164,240,2020
"20331","C",0.973398825013058,240,2020
"20332","C",0.973137557788677,240,2020
"20333","C",0.972370243523666,240,2020
"20334","C",0.974736317742379,240,2020
"20335","C",0.973806329087211,240,2020
"20336","C",0.972396606451945,240,2020
"20337","C",0.970520323524867,240,2020
"20338","C",0.974301979112454,240,2020
"20339","C",0.971873220706983,240,2020
"20340","C",0.97249167891886,240,2020
"20341","C",0.974195012575056,240,2020
"20342","C",0.972481751172252,240,2020
"20343","C",0.974253327045101,240,2020
"20344","C",0.973824885138213,240,2020
"20345","C",0.970756947602626,240,2020
"20346","C",0.97539009704479,240,2020
"20347","C",0.974092118146933,240,2020
"20348","C",0.973804267734925,240,2020
"20349","C",0.973740740890844,240,2020
"20350","C",0.974034492658107,240,2020
"20351","C",0.972842371649946,240,2020
"20352","C",0.971295143619462,240,2020
"20353","C",0.974136618957943,240,2020
"20354","C",0.97294588582389,240,2020
"20355","C",0.973645807794406,240,2020
"20356","C",0.974865150367575,240,2020
"20357","C",0.97402254514674,240,2020
"20358","C",0.973986614876004,240,2020
"20359","C",0.972343820162027,240,2020
"20360","C",0.973471835324002,240,2020
"20361","C",0.973394962109251,240,2020
"20362","C",0.974458024378692,240,2020
"20363","C",0.973593461985566,240,2020
"20364","C",0.974344792125861,240,2020
"20365","C",0.972189650806184,240,2020
"20366","C",0.973404602272573,240,2020
"20367","C",0.973280396769534,240,2020
"20368","C",0.973674659072606,240,2020
"20369","C",0.973179961264318,240,2020
"20370","C",0.973257769690647,240,2020
"20371","C",0.972360192659499,240,2020
"20372","C",0.973140048011176,240,2020
"20373","C",0.971002265063554,240,2020
"20374","C",0.974073620413268,240,2020
"20375","C",0.971824280168879,240,2020
"20376","C",0.972398832653448,240,2020
"20377","C",0.974372597562411,240,2020
"20378","C",0.973108566970402,240,2020
"20379","C",0.969875768981219,240,2020
"20380","C",0.972652451992293,240,2020
"20381","C",0.971142438872094,240,2020
"20382","C",0.974734160886282,240,2020
"20383","C",0.974985908386672,240,2020
"20384","C",0.975156351635416,240,2020
"20385","C",0.973840162076937,240,2020
"20386","C",0.975889097424158,240,2020
"20387","C",0.97358322315635,240,2020
"20388","C",0.974971223683992,240,2020
"20389","C",0.971140837179799,240,2020
"20390","C",0.972145659345279,240,2020
"20391","C",0.974522665373832,240,2020
"20392","C",0.975902423256522,240,2020
"20393","C",0.971652499616691,240,2020
"20394","C",0.974989995716819,240,2020
"20395","C",0.972856687819662,240,2020
"20396","C",0.973998904581531,240,2020
"20397","C",0.972445897031836,240,2020
"20398","C",0.97134866400559,240,2020
"20399","C",0.972714110960351,240,2020
"20400","C",0.972931982055329,240,2020
"20401","C",0.972041607980007,240,2020
"20402","C",0.971933969791824,240,2020
"20403","C",0.972126601515737,240,2020
"20404","C",0.973536581523743,240,2020
"20405","C",0.972210443158694,240,2020
"20406","C",0.971361342909548,240,2020
"20407","C",0.973890809389337,240,2020
"20408","C",0.976258967704538,240,2020
"20409","C",0.973683925171596,240,2020
"20410","C",0.973955699844186,240,2020
"20411","C",0.973166575991255,240,2020
"20412","C",0.976323888895221,240,2020
"20413","C",0.974720984258139,240,2020
"20414","C",0.972699174981795,240,2020
"20415","C",0.97177452147199,240,2020
"20416","C",0.970837909011308,240,2020
"20417","C",0.973382009931535,240,2020
"20418","C",0.975846529772207,240,2020
"20419","C",0.974582585247163,240,2020
"20420","C",0.973544224677863,240,2020
"20421","C",0.972594902117523,240,2020
"20422","C",0.973825433569803,240,2020
"20423","C",0.972111860074694,240,2020
"20424","C",0.971107550979853,240,2020
"20425","C",0.972676897768951,240,2020
"20426","C",0.975251175214085,240,2020
"20427","C",0.970673135379498,240,2020
"20428","C",0.973349596146645,240,2020
"20429","C",0.973343453102501,240,2020
"20430","C",0.971878977010859,240,2020
"20431","C",0.974055416147347,240,2020
"20432","C",0.976018858036956,240,2020
"20433","C",0.972443753306046,240,2020
"20434","C",0.973549613743396,240,2020
"20435","C",0.974050899063463,240,2020
"20436","C",0.972990033579739,240,2020
"20437","C",0.972669944473314,240,2020
"20438","C",0.973200441115115,240,2020
"20439","C",0.973146955465142,240,2020
"20440","C",0.974067548205901,240,2020
"20441","C",0.973192536873673,240,2020
"20442","C",0.974062298513732,240,2020
"20443","C",0.9751091367713,240,2020
"20444","C",0.971149080101799,240,2020
"20445","C",0.975431286438362,240,2020
"20446","C",0.972932353127316,240,2020
"20447","C",0.972697901762276,240,2020
"20448","C",0.973227995194077,240,2020
"20449","C",0.97384742460851,240,2020
"20450","C",0.973787650280591,240,2020
"20451","C",0.972636435097365,240,2020
"20452","C",0.97368811695058,240,2020
"20453","C",0.973667498943996,240,2020
"20454","C",0.974074335821602,240,2020
"20455","C",0.975118840518348,240,2020
"20456","C",0.974735227243863,240,2020
"20457","C",0.974317801729223,240,2020
"20458","C",0.974022032520488,240,2020
"20459","C",0.973741030414524,240,2020
"20460","C",0.973789108371528,240,2020
"20461","C",0.97327406823522,240,2020
"20462","C",0.974126305875276,240,2020
"20463","C",0.973443274517525,240,2020
"20464","C",0.972615484727586,240,2020
"20465","C",0.971092111216075,240,2020
"20466","C",0.973889123858928,240,2020
"20467","C",0.973508720576547,240,2020
"20468","C",0.972695021256653,240,2020
"20469","C",0.973954013058975,240,2020
"20470","C",0.973674702591555,240,2020
"20471","C",0.973880880203043,240,2020
"20472","C",0.971053485033782,240,2020
"20473","C",0.973325531221066,240,2020
"20474","C",0.974271084656604,240,2020
"20475","C",0.973424048397559,240,2020
"20476","C",0.971975662360269,240,2020
"20477","C",0.973974404965492,240,2020
"20478","C",0.972660964454506,240,2020
"20479","C",0.972936697759299,240,2020
"20480","C",0.975053175407105,240,2020
"20481","C",0.972823603711038,240,2020
"20482","C",0.973350263875073,240,2020
"20483","C",0.973113862042349,240,2020
"20484","C",0.973980210873057,240,2020
"20485","C",0.974049587233713,240,2020
"20486","C",0.973606091162082,240,2020
"20487","C",0.973067996216224,240,2020
"20488","C",0.973943390474928,240,2020
"20489","C",0.972780828029451,240,2020
"20490","C",0.973468181793406,240,2020
"20491","C",0.975533754303436,240,2020
"20492","C",0.971118453293966,240,2020
"20493","C",0.973203822133561,240,2020
"20494","C",0.975267081838272,240,2020
"20495","C",0.971111380263798,240,2020
"20496","C",0.973578496535997,240,2020
"20497","C",0.973841306347624,240,2020
"20498","C",0.974094238326174,240,2020
"20499","C",0.974064562701021,240,2020
"20500","C",0.975936526005953,240,2020
"20501","C",0.976495694362112,240,2020
"20502","C",0.974762672862986,240,2020
"20503","C",0.974344447373611,240,2020
"20504","C",0.970902930294873,240,2020
"20505","C",0.973228328903205,240,2020
"20506","C",0.978127637455319,240,2020
"20507","C",0.97289417431521,240,2020
"20508","C",0.972879002623041,240,2020
"20509","C",0.972809820603554,240,2020
"20510","C",0.972907651268107,240,2020
"20511","C",0.971474907579315,240,2020
"20512","C",0.971853019872497,240,2020
"20513","C",0.973311064438375,240,2020
"20514","C",0.973432295077472,240,2020
"20515","C",0.972793957782955,240,2020
"20516","C",0.972593974503265,240,2020
"20517","C",0.973174207161916,240,2020
"20518","C",0.974054283324691,240,2020
"20519","C",0.972212457861555,240,2020
"20520","C",0.975180332440432,240,2020
"20521","C",0.975928703173679,240,2020
"20522","C",0.973625457106587,240,2020
"20523","C",0.973834751251855,240,2020
"20524","C",0.973439234925322,240,2020
"20525","C",0.97208976641392,240,2020
"20526","C",0.970859182022972,240,2020
"20527","C",0.972169563389372,240,2020
"20528","C",0.971795590520377,240,2020
"20529","C",0.972852964227687,240,2020
"20530","C",0.974371610643632,240,2020
"20531","C",0.974666336317741,240,2020
"20532","C",0.972868495394137,240,2020
"20533","C",0.975437418201737,240,2020
"20534","C",0.974652792082061,240,2020
"20535","C",0.971509622461348,240,2020
"20536","C",0.974140158747282,240,2020
"20537","C",0.974018361189533,240,2020
"20538","C",0.97431272389416,240,2020
"20539","C",0.974043968142009,240,2020
"20540","C",0.9742137809905,240,2020
"20541","C",0.972475756886388,240,2020
"20542","C",0.972237445426494,240,2020
"20543","C",0.974888036904202,240,2020
"20544","C",0.972592272679922,240,2020
"20545","C",0.971965482863627,240,2020
"20546","C",0.974587435899248,240,2020
"20547","C",0.973482421891076,240,2020
"20548","C",0.97285625106634,240,2020
"20549","C",0.973622117231586,240,2020
"20550","C",0.972924948442559,240,2020
"20551","C",0.974151155623571,240,2020
"20552","C",0.974309811952624,240,2020
"20553","C",0.973584065686491,240,2020
"20554","C",0.973676436842768,240,2020
"20555","C",0.971477614091076,240,2020
"20556","C",0.972960271128196,240,2020
"20557","C",0.972012825014622,240,2020
"20558","C",0.974366268249956,240,2020
"20559","C",0.973567519912166,240,2020
"20560","C",0.97355682293043,240,2020
"20561","C",0.973952147530164,240,2020
"20562","C",0.973701942628607,240,2020
"20563","C",0.972303484038159,240,2020
"20564","C",0.972916712381058,240,2020
"20565","C",0.975632710975266,240,2020
"20566","C",0.970619092133616,240,2020
"20567","C",0.969699487715118,240,2020
"20568","C",0.972601616147022,240,2020
"20569","C",0.973188245971177,240,2020
"20570","C",0.972512804890773,240,2020
"20571","C",0.973163008548589,240,2020
"20572","C",0.971052714652642,240,2020
"20573","C",0.973661678744849,240,2020
"20574","C",0.973084804005523,240,2020
"20575","C",0.974217012364696,240,2020
"20576","C",0.974242925907948,240,2020
"20577","C",0.973652752409868,240,2020
"20578","C",0.971500830190629,240,2020
"20579","C",0.972789471926541,240,2020
"20580","C",0.974085293052144,240,2020
"20581","C",0.973294817800262,240,2020
"20582","C",0.974701404448309,240,2020
"20583","C",0.974606175769817,240,2020
"20584","C",0.972508265663656,240,2020
"20585","C",0.973273760977109,240,2020
"20586","C",0.9756122321857,240,2020
"20587","C",0.973642204560749,240,2020
"20588","C",0.972285048993737,240,2020
"20589","C",0.973617860005642,240,2020
"20590","C",0.973272777175407,240,2020
"20591","C",0.973434289866325,240,2020
"20592","C",0.97333252631153,240,2020
"20593","C",0.97601127479491,240,2020
"20594","C",0.973756817753472,240,2020
"20595","C",0.973604372418487,240,2020
"20596","C",0.974114434060827,240,2020
"20597","C",0.972136014941299,240,2020
"20598","C",0.973319761623964,240,2020
"20599","C",0.97208706681918,240,2020
"20600","C",0.974631347869289,240,2020
"20601","C",0.973374004760105,240,2020
"20602","C",0.972171538941856,240,2020
"20603","C",0.971826003528379,240,2020
"20604","C",0.972879433891038,240,2020
"20605","C",0.973127223872382,240,2020
"20606","C",0.972630473145144,240,2020
"20607","C",0.972942333201819,240,2020
"20608","C",0.975065707219794,240,2020
"20609","C",0.975328776438353,240,2020
"20610","C",0.97383753559602,240,2020
"20611","C",0.974617165287911,240,2020
"20612","C",0.972842265729144,240,2020
"20613","C",0.971516092559005,240,2020
"20614","C",0.974062731079428,240,2020
"20615","C",0.970037868158428,240,2020
"20616","C",0.972323887991773,240,2020
"20617","C",0.973358028037324,240,2020
"20618","C",0.97293847311481,240,2020
"20619","C",0.97201315586841,240,2020
"20620","C",0.972801944312201,240,2020
"20621","C",0.973256214839921,240,2020
"20622","C",0.971066887398215,240,2020
"20623","C",0.976013359964721,240,2020
"20624","C",0.973105577882823,240,2020
"20625","C",0.974418196796315,240,2020
"20626","C",0.974778306628088,240,2020
"20627","C",0.973947176833213,240,2020
"20628","C",0.973202296492706,240,2020
"20629","C",0.973802825155307,240,2020
"20630","C",0.973894144116215,240,2020
"20631","C",0.973066437004626,240,2020
"20632","C",0.972644070276883,240,2020
"20633","C",0.975627121426358,240,2020
"20634","C",0.973655221779695,240,2020
"20635","C",0.971025900901846,240,2020
"20636","C",0.972670225720305,240,2020
"20637","C",0.974403532801121,240,2020
"20638","C",0.975584320515699,240,2020
"20639","C",0.974629878726835,240,2020
"20640","C",0.97422602523959,240,2020
"20641","C",0.973642496477176,240,2020
"20642","C",0.972779038453463,240,2020
"20643","C",0.974402703983877,240,2020
"20644","C",0.973632983154795,240,2020
"20645","C",0.972994624218465,240,2020
"20646","C",0.972114073707206,240,2020
"20647","C",0.974198977483802,240,2020
"20648","C",0.974784169137542,240,2020
"20649","C",0.973871626568538,240,2020
"20650","C",0.973233176299626,240,2020
"20651","C",0.972472980847967,240,2020
"20652","C",0.972264828575712,240,2020
"20653","C",0.973245519709876,240,2020
"20654","C",0.974130598068847,240,2020
"20655","C",0.974030372522443,240,2020
"20656","C",0.973215061515891,240,2020
"20657","C",0.972742484894631,240,2020
"20658","C",0.975734258098287,240,2020
"20659","C",0.974776325159192,240,2020
"20660","C",0.972761711331022,240,2020
"20661","C",0.975202208947919,240,2020
"20662","C",0.974738967144958,240,2020
"20663","C",0.973218980005884,240,2020
"20664","C",0.972961445902707,240,2020
"20665","C",0.972454684173841,240,2020
"20666","C",0.971045872139875,240,2020
"20667","C",0.972362010580619,240,2020
"20668","C",0.972322254817977,240,2020
"20669","C",0.9723692916364,240,2020
"20670","C",0.973018255802791,240,2020
"20671","C",0.97201701364027,240,2020
"20672","C",0.973914912460159,240,2020
"20673","C",0.974767688979985,240,2020
"20674","C",0.973546230098122,240,2020
"20675","C",0.971663578299038,240,2020
"20676","C",0.972722453555674,240,2020
"20677","C",0.972866947439629,240,2020
"20678","C",0.971756248109045,240,2020
"20679","C",0.972253780724555,240,2020
"20680","C",0.97292411109874,240,2020
"20681","C",0.972599734561987,240,2020
"20682","C",0.970996483702909,240,2020
"20683","C",0.972812973089667,240,2020
"20684","C",0.973160039709279,240,2020
"20685","C",0.974553633400911,240,2020
"20686","C",0.974455172433084,240,2020
"20687","C",0.972003693238026,240,2020
"20688","C",0.971922139312085,240,2020
"20689","C",0.972686104067259,240,2020
"20690","C",0.971365799536397,240,2020
"20691","C",0.972762553860318,240,2020
"20692","C",0.975213296940681,240,2020
"20693","C",0.974536394306697,240,2020
"20694","C",0.973816475692054,240,2020
"20695","C",0.973744046310498,240,2020
"20696","C",0.976656048669684,240,2020
"20697","C",0.974570050680081,240,2020
"20698","C",0.973497684047122,240,2020
"20699","C",0.973495086048559,240,2020
"20700","C",0.973418944204588,240,2020
"20701","C",0.973212285317508,240,2020
"20702","C",0.97189166278393,240,2020
"20703","C",0.972595745022609,240,2020
"20704","C",0.977002175744917,240,2020
"20705","C",0.975617145433602,240,2020
"20706","C",0.970866431219987,240,2020
"20707","C",0.974005768573418,240,2020
"20708","C",0.973819508469369,240,2020
"20709","C",0.97528694788581,240,2020
"20710","C",0.973800113721072,240,2020
"20711","C",0.97460149179396,240,2020
"20712","C",0.973877206509858,240,2020
"20713","C",0.971880930855115,240,2020
"20714","C",0.972772280984993,240,2020
"20715","C",0.972221276061298,240,2020
"20716","C",0.973103948225101,240,2020
"20717","C",0.972354383730347,240,2020
"20718","C",0.97315400033318,240,2020
"20719","C",0.972771132086123,240,2020
"20720","C",0.970742197117426,240,2020
"20721","C",0.973739210072966,240,2020
"20722","C",0.972806372317858,240,2020
"20723","C",0.973111414015091,240,2020
"20724","C",0.972736680904352,240,2020
"20725","C",0.975715312109545,240,2020
"20726","C",0.97159669515941,240,2020
"20727","C",0.975531671858055,240,2020
"20728","C",0.97369026144924,240,2020
"20729","C",0.972753112346916,240,2020
"20730","C",0.973868654690551,240,2020
"20731","C",0.972805243545753,240,2020
"20732","C",0.971865075729828,240,2020
"20733","C",0.970214400287806,240,2020
"20734","C",0.971127977291133,240,2020
