"","reg","val","X","nCells"
"278","N",0.883666145654506,"NDVI_lower",1432
"279","N",0.882781350495612,"NDVI_lower",1432
"280","N",0.891196734050425,"NDVI_lower",1432
"281","N",0.884304638273504,"NDVI_lower",1432
"282","N",0.87916174043316,"NDVI_lower",1432
"283","N",0.884641824165155,"NDVI_lower",1432
"284","N",0.875589220317695,"NDVI_lower",1432
"285","N",0.881514753254506,"NDVI_lower",1432
"286","N",0.882358553346703,"NDVI_lower",1432
"287","N",0.883807639018466,"NDVI_lower",1432
"288","N",0.879506600537001,"NDVI_lower",1432
"289","N",0.882590485228317,"NDVI_lower",1432
"290","N",0.880195998130376,"NDVI_lower",1432
"291","N",0.883020444396196,"NDVI_lower",1432
"292","N",0.882373937787786,"NDVI_lower",1432
"293","N",0.878795325541591,"NDVI_lower",1432
"294","N",0.877942666157732,"NDVI_lower",1432
"295","N",0.88095553102839,"NDVI_lower",1432
"296","N",0.881993370478305,"NDVI_lower",1432
"297","N",0.88163475981578,"NDVI_lower",1432
"298","N",0.885304419068887,"NDVI_lower",1432
"299","N",0.885783193684872,"NDVI_lower",1432
"300","N",0.878438931754252,"NDVI_lower",1432
"301","N",0.878930751565964,"NDVI_lower",1432
"302","N",0.878329756350743,"NDVI_lower",1432
"303","N",0.881297319052478,"NDVI_lower",1432
"304","N",0.878554089039431,"NDVI_lower",1432
"305","N",0.883226744315893,"NDVI_lower",1432
"306","N",0.887305144445652,"NDVI_lower",1432
"307","N",0.884075209887104,"NDVI_lower",1432
"308","N",0.879798756967883,"NDVI_lower",1432
"309","N",0.889225337219299,"NDVI_lower",1432
"310","N",0.876903903958385,"NDVI_lower",1432
"311","N",0.881892362908737,"NDVI_lower",1432
"312","N",0.88411493444436,"NDVI_lower",1432
"313","N",0.883510738579099,"NDVI_lower",1432
"314","N",0.882022566213311,"NDVI_lower",1432
"315","N",0.886595410942538,"NDVI_lower",1432
"316","N",0.884250317368093,"NDVI_lower",1432
"317","N",0.879888167598264,"NDVI_lower",1432
"318","N",0.879978377295307,"NDVI_lower",1432
"319","N",0.882211630893933,"NDVI_lower",1432
"320","N",0.883580068144251,"NDVI_lower",1432
"321","N",0.885911077000628,"NDVI_lower",1432
"322","N",0.879965089568039,"NDVI_lower",1432
"323","N",0.884224408505706,"NDVI_lower",1432
"324","N",0.88462694175157,"NDVI_lower",1432
"325","N",0.879558331621363,"NDVI_lower",1432
"326","N",0.884934177574272,"NDVI_lower",1432
"327","N",0.877757725380741,"NDVI_lower",1432
"328","N",0.879102977444049,"NDVI_lower",1432
"329","N",0.888256067874773,"NDVI_lower",1432
"330","N",0.88038266226701,"NDVI_lower",1432
"331","N",0.881095024941686,"NDVI_lower",1432
"332","N",0.881575168161064,"NDVI_lower",1432
"333","N",0.880254116545282,"NDVI_lower",1432
"334","N",0.882837290861359,"NDVI_lower",1432
"335","N",0.884955923741784,"NDVI_lower",1432
"336","N",0.885101152213118,"NDVI_lower",1432
"337","N",0.88425801101246,"NDVI_lower",1432
"338","N",0.885433475981164,"NDVI_lower",1432
"339","N",0.882013862721843,"NDVI_lower",1432
"340","N",0.882802271925297,"NDVI_lower",1432
"341","N",0.882848636884005,"NDVI_lower",1432
"342","N",0.882936662361597,"NDVI_lower",1432
"343","N",0.878203976582817,"NDVI_lower",1432
"344","N",0.88294481726247,"NDVI_lower",1432
"345","N",0.882444979770488,"NDVI_lower",1432
"346","N",0.885849566932876,"NDVI_lower",1432
"347","N",0.881836155330473,"NDVI_lower",1432
"348","N",0.882436610780236,"NDVI_lower",1432
"349","N",0.879283133527034,"NDVI_lower",1432
"350","N",0.886558302067362,"NDVI_lower",1432
"351","N",0.879613749151988,"NDVI_lower",1432
"352","N",0.881898359077039,"NDVI_lower",1432
"353","N",0.880976818647493,"NDVI_lower",1432
"354","N",0.883622628343479,"NDVI_lower",1432
"355","N",0.880030659244651,"NDVI_lower",1432
"356","N",0.882507809879524,"NDVI_lower",1432
"357","N",0.881864209540334,"NDVI_lower",1432
"358","N",0.886364291726518,"NDVI_lower",1432
"359","N",0.884514314619331,"NDVI_lower",1432
"360","N",0.878560916594262,"NDVI_lower",1432
"361","N",0.883757073838196,"NDVI_lower",1432
"362","N",0.881656307692507,"NDVI_lower",1432
"363","N",0.880368767234673,"NDVI_lower",1432
"364","N",0.879451184112204,"NDVI_lower",1432
"365","N",0.882216533369084,"NDVI_lower",1432
"366","N",0.883320119538718,"NDVI_lower",1432
"367","N",0.883391488405804,"NDVI_lower",1432
"368","N",0.877852677432159,"NDVI_lower",1432
"369","N",0.884972941423258,"NDVI_lower",1432
"370","N",0.880421866728371,"NDVI_lower",1432
"371","N",0.885107969330119,"NDVI_lower",1432
"372","N",0.877438925414232,"NDVI_lower",1432
"373","N",0.87934025073732,"NDVI_lower",1432
"374","N",0.883326860036896,"NDVI_lower",1432
"375","N",0.880044065116023,"NDVI_lower",1432
"376","N",0.884629039870871,"NDVI_lower",1432
"377","N",0.87935964543612,"NDVI_lower",1432
"378","N",0.88792704133122,"NDVI_lower",1432
"379","N",0.881541749670729,"NDVI_lower",1432
"380","N",0.878453806491103,"NDVI_lower",1432
"381","N",0.882313432561746,"NDVI_lower",1432
"382","N",0.88204865226096,"NDVI_lower",1432
"383","N",0.886022742583626,"NDVI_lower",1432
"384","N",0.881758804927748,"NDVI_lower",1432
"385","N",0.882680416564685,"NDVI_lower",1432
"386","N",0.884270200612547,"NDVI_lower",1432
"387","N",0.887233939664451,"NDVI_lower",1432
"388","N",0.884691132279607,"NDVI_lower",1432
"389","N",0.884434951862995,"NDVI_lower",1432
"390","N",0.882904983394932,"NDVI_lower",1432
"391","N",0.885362119107086,"NDVI_lower",1432
"392","N",0.878805409027966,"NDVI_lower",1432
"393","N",0.880395948758202,"NDVI_lower",1432
"394","N",0.882522316600198,"NDVI_lower",1432
"395","N",0.883501164189266,"NDVI_lower",1432
"396","N",0.87819692906276,"NDVI_lower",1432
"397","N",0.881656239195712,"NDVI_lower",1432
"398","N",0.882216954784748,"NDVI_lower",1432
"399","N",0.884486987095436,"NDVI_lower",1432
"400","N",0.883435637670698,"NDVI_lower",1432
