"","reg","val","year"
"74684","S",1,2020
"74685","S",1,2020
"74686","S",1,2020
"74687","S",1,2020
"74688","S",1,2020
"74689","S",1,2020
"74690","S",1,2020
"74691","S",1,2020
"74692","S",1,2020
"74693","S",1,2020
"74694","S",1,2020
"74695","S",1,2020
"74696","S",1,2020
"74697","S",1,2020
"74698","S",1,2020
"74699","S",1,2020
"74700","S",1,2020
"74701","S",1,2020
"74702","S",1,2020
"74703","S",1,2020
"74704","S",1,2020
"74705","S",1,2020
"74706","S",1,2020
"74707","S",1,2020
"74708","S",1,2020
"74709","S",1,2020
"74710","S",1,2020
"74711","S",1,2020
"74712","S",1,2020
"74713","S",1,2020
"74714","S",1,2020
"74715","S",1,2020
"74716","S",1,2020
"74717","S",1,2020
"74718","S",1,2020
"74719","S",1,2020
"74720","S",1,2020
"74721","S",1,2020
"74722","S",1,2020
"74723","S",1,2020
"74724","S",1,2020
"74725","S",1,2020
"74726","S",1,2020
"74727","S",1,2020
"74728","S",1,2020
"74729","S",1,2020
"74730","S",1,2020
"74731","S",1,2020
"74732","S",1,2020
"74733","S",1,2020
"74734","S",1,2020
"74735","S",1,2020
"74736","S",1,2020
"74737","S",1,2020
"74738","S",1,2020
"74739","S",1,2020
"74740","S",1,2020
"74741","S",1,2020
"74742","S",1,2020
"74743","S",1,2020
"74744","S",1,2020
"74745","S",1,2020
"74746","S",1,2020
"74747","S",1,2020
"74748","S",1,2020
"74749","S",1,2020
"74750","S",1,2020
"74751","S",1,2020
"74752","S",1,2020
"74753","S",1,2020
"74754","S",1,2020
"74755","S",1,2020
"74756","S",1,2020
"74757","S",1,2020
"74758","S",1,2020
"74759","S",1,2020
"74760","S",1,2020
"74761","S",1,2020
"74762","S",1,2020
"74763","S",1,2020
"74764","S",1,2020
"74765","S",1,2020
"74766","S",1,2020
"74767","S",1,2020
"74768","S",1,2020
"74769","S",1,2020
"74770","S",1,2020
"74771","S",1,2020
"74772","S",1,2020
"74773","S",1,2020
"74774","S",1,2020
"74775","S",1,2020
"74776","S",1,2020
"74777","S",1,2020
"74778","S",1,2020
"74779","S",1,2020
"74780","S",1,2020
"74781","S",1,2020
"74782","S",1,2020
"74783","S",1,2020
"74784","S",1,2020
"74785","S",1,2020
"74786","S",1,2020
"74787","S",1,2020
"74788","S",1,2020
"74789","S",1,2020
"74790","S",1,2020
"74791","S",1,2020
"74792","S",1,2020
"74793","S",1,2020
"74794","S",1,2020
"74795","S",1,2020
"74796","S",1,2020
"74797","S",1,2020
"74798","S",1,2020
"74799","S",1,2020
"74800","S",1,2020
"74801","S",1,2020
"74802","S",1,2020
"74803","S",1,2020
"74804","S",1,2020
"74805","S",1,2020
"74806","S",1,2020
"74807","S",1,2020
"74808","S",1,2020
"74809","S",1,2020
"74810","S",1,2020
"74811","S",1,2020
"74812","S",1,2020
"74813","S",1,2020
"74814","S",1,2020
"74815","S",1,2020
"74816","S",1,2020
"74817","S",1,2020
"74818","S",1,2020
"74819","S",1,2020
"74820","S",1,2020
"74821","S",1,2020
"74822","S",1,2020
"74823","S",1,2020
"74824","S",1,2020
"74825","S",1,2020
"74826","S",1,2020
"74827","S",1,2020
"74828","S",1,2020
"74829","S",1,2020
"74830","S",1,2020
"74831","S",1,2020
"74832","S",1,2020
"74833","S",1,2020
"74834","S",1,2020
"74835","S",1,2020
"74836","S",1,2020
"74837","S",1,2020
"74838","S",1,2020
"74839","S",1,2020
"74840","S",1,2020
"74841","S",1,2020
"74842","S",1,2020
"74843","S",1,2020
"74844","S",1,2020
"74845","S",1,2020
"74846","S",1,2020
"74847","S",1,2020
"74848","S",1,2020
"74849","S",1,2020
"74850","S",1,2020
"74851","S",1,2020
"74852","S",1,2020
"74853","S",1,2020
"74854","S",1,2020
"74855","S",1,2020
"74856","S",1,2020
"74857","S",1,2020
"74858","S",1,2020
"74859","S",1,2020
"74860","S",1,2020
"74861","S",1,2020
"74862","S",1,2020
"74863","S",1,2020
"74864","S",1,2020
"74865","S",1,2020
"74866","S",1,2020
"74867","S",1,2020
"74868","S",1,2020
"74869","S",1,2020
"74870","S",1,2020
"74871","S",1,2020
"74872","S",1,2020
"74873","S",1,2020
"74874","S",1,2020
"74875","S",1,2020
"74876","S",1,2020
"74877","S",1,2020
"74878","S",1,2020
"74879","S",1,2020
"74880","S",1,2020
"74881","S",1,2020
"74882","S",1,2020
"74883","S",1,2020
"74884","S",1,2020
"74885","S",1,2020
"74886","S",1,2020
"74887","S",1,2020
"74888","S",1,2020
"74889","S",1,2020
"74890","S",1,2020
"74891","S",1,2020
"74892","S",1,2020
"74893","S",1,2020
"74894","S",1,2020
"74895","S",1,2020
"74896","S",1,2020
"74897","S",1,2020
"74898","S",1,2020
"74899","S",1,2020
"74900","S",1,2020
"74901","S",1,2020
"74902","S",1,2020
"74903","S",1,2020
"74904","S",1,2020
"74905","S",1,2020
"74906","S",1,2020
"74907","S",1,2020
"74908","S",1,2020
"74909","S",1,2020
"74910","S",1,2020
"74911","S",1,2020
"74912","S",1,2020
"74913","S",1,2020
"74914","S",1,2020
"74915","S",1,2020
"74916","S",1,2020
"74917","S",1,2020
"74918","S",1,2020
"74919","S",1,2020
"74920","S",1,2020
"74921","S",1,2020
"74922","S",1,2020
"74923","S",1,2020
"74924","S",1,2020
"74925","S",1,2020
"74926","S",1,2020
"74927","S",1,2020
"74928","S",1,2020
"74929","S",1,2020
"74930","S",1,2020
"74931","S",1,2020
"74932","S",1,2020
"74933","S",1,2020
"74934","S",1,2020
"74935","S",1,2020
"74936","S",1,2020
"74937","S",1,2020
"74938","S",1,2020
"74939","S",1,2020
"74940","S",1,2020
"74941","S",1,2020
"74942","S",1,2020
"74943","S",1,2020
"74944","S",1,2020
"74945","S",1,2020
"74946","S",1,2020
"74947","S",1,2020
"74948","S",1,2020
"74949","S",1,2020
"74950","S",1,2020
"74951","S",1,2020
"74952","S",1,2020
"74953","S",1,2020
"74954","S",1,2020
"74955","S",1,2020
"74956","S",1,2020
"74957","S",1,2020
"74958","S",1,2020
"74959","S",1,2020
"74960","S",1,2020
"74961","S",1,2020
"74962","S",1,2020
"74963","S",1,2020
"74964","S",1,2020
"74965","S",1,2020
"74966","S",1,2020
"74967","S",1,2020
"74968","S",1,2020
"74969","S",1,2020
"74970","S",1,2020
"74971","S",1,2020
"74972","S",1,2020
"74973","S",1,2020
"74974","S",1,2020
"74975","S",1,2020
"74976","S",1,2020
"74977","S",1,2020
"74978","S",1,2020
"74979","S",1,2020
"74980","S",1,2020
"74981","S",1,2020
"74982","S",1,2020
"74983","S",1,2020
"74984","S",1,2020
"74985","S",1,2020
"74986","S",1,2020
"74987","S",1,2020
"74988","S",1,2020
"74989","S",1,2020
"74990","S",1,2020
"74991","S",1,2020
"74992","S",1,2020
"74993","S",1,2020
"74994","S",1,2020
"74995","S",1,2020
"74996","S",1,2020
"74997","S",1,2020
"74998","S",1,2020
"74999","S",1,2020
"75000","S",1,2020
"75001","S",1,2020
"75002","S",1,2020
"75003","S",1,2020
"75004","S",1,2020
"75005","S",1,2020
"75006","S",1,2020
"75007","S",1,2020
"75008","S",1,2020
"75009","S",1,2020
"75010","S",1,2020
"75011","S",1,2020
"75012","S",1,2020
"75013","S",1,2020
"75014","S",1,2020
"75015","S",1,2020
"75016","S",1,2020
"75017","S",1,2020
"75018","S",1,2020
"75019","S",1,2020
"75020","S",1,2020
"75021","S",1,2020
"75022","S",1,2020
"75023","S",1,2020
"75024","S",1,2020
"75025","S",1,2020
"75026","S",1,2020
"75027","S",1,2020
"75028","S",1,2020
"75029","S",1,2020
"75030","S",1,2020
"75031","S",1,2020
"75032","S",1,2020
"75033","S",1,2020
"75034","S",1,2020
"75035","S",1,2020
"75036","S",1,2020
"75037","S",1,2020
"75038","S",1,2020
"75039","S",1,2020
"75040","S",1,2020
"75041","S",1,2020
"75042","S",1,2020
"75043","S",1,2020
"75044","S",1,2020
"75045","S",1,2020
"75046","S",1,2020
"75047","S",1,2020
"75048","S",1,2020
"75049","S",1,2020
"75050","S",1,2020
"75051","S",1,2020
"75052","S",1,2020
"75053","S",1,2020
"75054","S",1,2020
"75055","S",1,2020
"75056","S",1,2020
"75057","S",1,2020
"75058","S",1,2020
"75059","S",1,2020
"75060","S",1,2020
"75061","S",1,2020
"75062","S",1,2020
"75063","S",1,2020
"75064","S",1,2020
"75065","S",1,2020
"75066","S",1,2020
"75067","S",1,2020
"75068","S",1,2020
"75069","S",1,2020
"75070","S",1,2020
"75071","S",1,2020
"75072","S",1,2020
"75073","S",1,2020
"75074","S",1,2020
"75075","S",1,2020
"75076","S",1,2020
"75077","S",1,2020
"75078","S",1,2020
"75079","S",1,2020
"75080","S",1,2020
"75081","S",1,2020
"75082","S",1,2020
"75083","S",1,2020
"75084","S",1,2020
"75085","S",1,2020
"75086","S",1,2020
"75087","S",1,2020
"75088","S",1,2020
"75089","S",1,2020
"75090","S",1,2020
"75091","S",1,2020
"75092","S",1,2020
"75093","S",1,2020
"75094","S",1,2020
"75095","S",1,2020
"75096","S",1,2020
"75097","S",1,2020
"75098","S",1,2020
"75099","S",1,2020
"75100","S",1,2020
"75101","S",1,2020
"75102","S",1,2020
"75103","S",1,2020
"75104","S",1,2020
"75105","S",1,2020
"75106","S",1,2020
"75107","S",1,2020
"75108","S",1,2020
"75109","S",1,2020
"75110","S",1,2020
"75111","S",1,2020
"75112","S",1,2020
"75113","S",1,2020
"75114","S",1,2020
"75115","S",1,2020
"75116","S",1,2020
"75117","S",1,2020
"75118","S",1,2020
"75119","S",1,2020
"75120","S",1,2020
"75121","S",1,2020
"75122","S",1,2020
"75123","S",1,2020
"75124","S",1,2020
"75125","S",1,2020
"75126","S",1,2020
"75127","S",1,2020
"75128","S",1,2020
"75129","S",1,2020
"75130","S",1,2020
"75131","S",1,2020
"75132","S",1,2020
"75133","S",1,2020
"75134","S",1,2020
"75135","S",1,2020
"75136","S",1,2020
"75137","S",1,2020
"75138","S",1,2020
"75139","S",1,2020
"75140","S",1,2020
"75141","S",1,2020
"75142","S",1,2020
"75143","S",1,2020
"75144","S",1,2020
"75145","S",1,2020
"75146","S",1,2020
"75147","S",1,2020
"75148","S",1,2020
"75149","S",1,2020
"75150","S",1,2020
"75151","S",1,2020
"75152","S",1,2020
"75153","S",1,2020
"75154","S",1,2020
"75155","S",1,2020
"75156","S",1,2020
"75157","S",1,2020
"75158","S",1,2020
"75159","S",1,2020
"75160","S",1,2020
"75161","S",1,2020
"75162","S",1,2020
"75163","S",1,2020
"75164","S",1,2020
"75165","S",1,2020
"75166","S",1,2020
"75167","S",1,2020
"75168","S",1,2020
"75169","S",1,2020
"75170","S",1,2020
"75171","S",1,2020
"75172","S",1,2020
"75173","S",1,2020
"75174","S",1,2020
"75175","S",1,2020
"75176","S",1,2020
"75177","S",1,2020
"75178","S",1,2020
"75179","S",1,2020
"75180","S",1,2020
"75181","S",1,2020
"75182","S",1,2020
"75183","S",1,2020
"75184","S",1,2020
"75185","S",1,2020
"75186","S",1,2020
"75187","S",1,2020
"75188","S",1,2020
"75189","S",1,2020
"75190","S",1,2020
"75191","S",1,2020
"75192","S",1,2020
"75193","S",1,2020
"75194","S",1,2020
"75195","S",1,2020
"75196","S",1,2020
"75197","S",1,2020
"75198","S",1,2020
"75199","S",1,2020
"75200","S",1,2020
"75201","S",1,2020
"75202","S",1,2020
"75203","S",1,2020
"75204","S",1,2020
"75205","S",1,2020
"75206","S",1,2020
"75207","S",1,2020
"75208","S",1,2020
"75209","S",1,2020
"75210","S",1,2020
"75211","S",1,2020
"75212","S",1,2020
"75213","S",1,2020
"75214","S",1,2020
"75215","S",1,2020
"75216","S",1,2020
"75217","S",1,2020
"75218","S",1,2020
"75219","S",1,2020
"75220","S",1,2020
"75221","S",1,2020
"75222","S",1,2020
"75223","S",1,2020
"75224","S",1,2020
"75225","S",1,2020
"75226","S",1,2020
"75227","S",1,2020
"75228","S",1,2020
"75229","S",1,2020
"75230","S",1,2020
"75231","S",1,2020
"75232","S",1,2020
"75233","S",1,2020
"75234","S",1,2020
"75235","S",1,2020
"75236","S",1,2020
"75237","S",1,2020
"75238","S",1,2020
"75239","S",1,2020
"75240","S",1,2020
"75241","S",1,2020
"75242","S",1,2020
"75243","S",1,2020
"75244","S",1,2020
"75245","S",1,2020
"75246","S",1,2020
"75247","S",1,2020
"75248","S",1,2020
"75249","S",1,2020
"75250","S",1,2020
"75251","S",1,2020
"75252","S",1,2020
"75253","S",1,2020
"75254","S",1,2020
"75255","S",1,2020
"75256","S",1,2020
"75257","S",1,2020
"75258","S",1,2020
"75259","S",1,2020
"75260","S",1,2020
"75261","S",1,2020
"75262","S",1,2020
"75263","S",1,2020
"75264","S",1,2020
"75265","S",1,2020
"75266","S",1,2020
"75267","S",1,2020
"75268","S",1,2020
"75269","S",1,2020
"75270","S",1,2020
"75271","S",1,2020
"75272","S",1,2020
"75273","S",1,2020
"75274","S",1,2020
"75275","S",1,2020
"75276","S",1,2020
"75277","S",1,2020
"75278","S",1,2020
"75279","S",1,2020
"75280","S",1,2020
"75281","S",1,2020
"75282","S",1,2020
"75283","S",1,2020
"75284","S",1,2020
"75285","S",1,2020
"75286","S",1,2020
"75287","S",1,2020
"75288","S",1,2020
"75289","S",1,2020
"75290","S",1,2020
"75291","S",1,2020
"75292","S",1,2020
"75293","S",1,2020
"75294","S",1,2020
"75295","S",1,2020
"75296","S",1,2020
"75297","S",1,2020
"75298","S",1,2020
"75299","S",1,2020
"75300","S",1,2020
"75301","S",1,2020
"75302","S",1,2020
"75303","S",1,2020
"75304","S",1,2020
"75305","S",1,2020
"75306","S",1,2020
"75307","S",1,2020
"75308","S",1,2020
"75309","S",1,2020
"75310","S",1,2020
"75311","S",1,2020
"75312","S",1,2020
"75313","S",1,2020
"75314","S",1,2020
"75315","S",1,2020
"75316","S",1,2020
"75317","S",1,2020
"75318","S",1,2020
"75319","S",1,2020
"75320","S",1,2020
"75321","S",1,2020
"75322","S",1,2020
"75323","S",1,2020
"75324","S",1,2020
"75325","S",1,2020
"75326","S",1,2020
"75327","S",1,2020
"75328","S",1,2020
"75329","S",1,2020
"75330","S",1,2020
"75331","S",1,2020
"75332","S",1,2020
"75333","S",1,2020
"75334","S",1,2020
"75335","S",1,2020
"75336","S",1,2020
"75337","S",1,2020
"75338","S",1,2020
"75339","S",1,2020
"75340","S",1,2020
"75341","S",1,2020
"75342","S",1,2020
"75343","S",1,2020
"75344","S",1,2020
"75345","S",1,2020
"75346","S",1,2020
"75347","S",1,2020
"75348","S",1,2020
"75349","S",1,2020
"75350","S",1,2020
"75351","S",1,2020
"75352","S",1,2020
"75353","S",1,2020
"75354","S",1,2020
"75355","S",1,2020
"75356","S",1,2020
"75357","S",1,2020
"75358","S",1,2020
"75359","S",1,2020
"75360","S",1,2020
"75361","S",1,2020
"75362","S",1,2020
"75363","S",1,2020
"75364","S",1,2020
"75365","S",1,2020
"75366","S",1,2020
"75367","S",1,2020
"75368","S",1,2020
"75369","S",1,2020
"75370","S",1,2020
"75371","S",1,2020
"75372","S",1,2020
"75373","S",1,2020
"75374","S",1,2020
"75375","S",1,2020
"75376","S",1,2020
"75377","S",1,2020
"75378","S",1,2020
"75379","S",1,2020
"75380","S",1,2020
"75381","S",1,2020
"75382","S",1,2020
"75383","S",1,2020
"75384","S",1,2020
"75385","S",1,2020
"75386","S",1,2020
"75387","S",1,2020
"75388","S",1,2020
"75389","S",1,2020
"75390","S",1,2020
"75391","S",1,2020
"75392","S",1,2020
"75393","S",1,2020
"75394","S",1,2020
"75395","S",1,2020
"75396","S",1,2020
"75397","S",1,2020
"75398","S",1,2020
"75399","S",1,2020
"75400","S",1,2020
"75401","S",1,2020
"75402","S",1,2020
"75403","S",1,2020
"75404","S",1,2020
"75405","S",1,2020
"75406","S",1,2020
"75407","S",1,2020
"75408","S",1,2020
"75409","S",1,2020
"75410","S",1,2020
"75411","S",1,2020
"75412","S",1,2020
"75413","S",1,2020
"75414","S",1,2020
"75415","S",1,2020
"75416","S",1,2020
"75417","S",1,2020
"75418","S",1,2020
"75419","S",1,2020
"75420","S",1,2020
"75421","S",1,2020
"75422","S",1,2020
"75423","S",1,2020
"75424","S",1,2020
"75425","S",1,2020
"75426","S",1,2020
"75427","S",1,2020
"75428","S",1,2020
"75429","S",1,2020
"75430","S",1,2020
"75431","S",1,2020
"75432","S",1,2020
"75433","S",1,2020
"75434","S",1,2020
"75435","S",1,2020
"75436","S",1,2020
"75437","S",1,2020
"75438","S",1,2020
"75439","S",1,2020
"75440","S",1,2020
"75441","S",1,2020
"75442","S",1,2020
"75443","S",1,2020
"75444","S",1,2020
"75445","S",1,2020
"75446","S",1,2020
"75447","S",1,2020
"75448","S",1,2020
"75449","S",1,2020
"75450","S",1,2020
"75451","S",1,2020
"75452","S",1,2020
"75453","S",1,2020
"75454","S",1,2020
"75455","S",1,2020
"75456","S",1,2020
"75457","S",1,2020
"75458","S",1,2020
"75459","S",1,2020
"75460","S",1,2020
"75461","S",1,2020
"75462","S",1,2020
"75463","S",1,2020
"75464","S",1,2020
"75465","S",1,2020
"75466","S",1,2020
"75467","S",1,2020
"75468","S",1,2020
"75469","S",1,2020
"75470","S",1,2020
"75471","S",1,2020
"75472","S",1,2020
"75473","S",1,2020
"75474","S",1,2020
"75475","S",1,2020
"75476","S",1,2020
"75477","S",1,2020
"75478","S",1,2020
"75479","S",1,2020
"75480","S",1,2020
"75481","S",1,2020
"75482","S",1,2020
"75483","S",1,2020
"75484","S",1,2020
"75485","S",1,2020
"75486","S",1,2020
"75487","S",1,2020
"75488","S",1,2020
"75489","S",1,2020
"75490","S",1,2020
"75491","S",1,2020
"75492","S",1,2020
"75493","S",1,2020
"75494","S",1,2020
"75495","S",1,2020
"75496","S",1,2020
"75497","S",1,2020
"75498","S",1,2020
"75499","S",1,2020
"75500","S",1,2020
"75501","S",1,2020
"75502","S",1,2020
"75503","S",1,2020
"75504","S",1,2020
"75505","S",1,2020
"75506","S",1,2020
"75507","S",1,2020
"75508","S",1,2020
"75509","S",1,2020
"75510","S",1,2020
"75511","S",1,2020
"75512","S",1,2020
"75513","S",1,2020
"75514","S",1,2020
"75515","S",1,2020
"75516","S",1,2020
"75517","S",1,2020
"75518","S",1,2020
"75519","S",1,2020
"75520","S",1,2020
"75521","S",1,2020
"75522","S",1,2020
"75523","S",1,2020
"75524","S",1,2020
"75525","S",1,2020
"75526","S",1,2020
"75527","S",1,2020
"75528","S",1,2020
"75529","S",1,2020
"75530","S",1,2020
"75531","S",1,2020
"75532","S",1,2020
"75533","S",1,2020
"75534","S",1,2020
"75535","S",1,2020
"75536","S",1,2020
"75537","S",1,2020
"75538","S",1,2020
"75539","S",1,2020
"75540","S",1,2020
"75541","S",1,2020
"75542","S",1,2020
"75543","S",1,2020
"75544","S",1,2020
"75545","S",1,2020
"75546","S",1,2020
"75547","S",1,2020
"75548","S",1,2020
"75549","S",1,2020
"75550","S",1,2020
"75551","S",1,2020
"75552","S",1,2020
"75553","S",1,2020
"75554","S",1,2020
"75555","S",1,2020
"75556","S",1,2020
"75557","S",1,2020
"75558","S",1,2020
"75559","S",1,2020
"75560","S",1,2020
"75561","S",1,2020
"75562","S",1,2020
"75563","S",1,2020
"75564","S",1,2020
"75565","S",1,2020
"75566","S",1,2020
"75567","S",1,2020
"75568","S",1,2020
"75569","S",1,2020
"75570","S",1,2020
"75571","S",1,2020
"75572","S",1,2020
"75573","S",1,2020
"75574","S",1,2020
"75575","S",1,2020
"75576","S",1,2020
"75577","S",1,2020
"75578","S",1,2020
"75579","S",1,2020
"75580","S",1,2020
"75581","S",1,2020
"75582","S",1,2020
"75583","S",1,2020
"75584","S",1,2020
"75585","S",1,2020
"75586","S",1,2020
"75587","S",1,2020
"75588","S",1,2020
"75589","S",1,2020
"75590","S",1,2020
"75591","S",1,2020
"75592","S",1,2020
"75593","S",1,2020
"75594","S",1,2020
"75595","S",1,2020
"75596","S",1,2020
"75597","S",1,2020
"75598","S",1,2020
"75599","S",1,2020
"75600","S",1,2020
"75601","S",1,2020
"75602","S",1,2020
"75603","S",1,2020
"75604","S",1,2020
"75605","S",1,2020
"75606","S",1,2020
"75607","S",1,2020
"75608","S",1,2020
"75609","S",1,2020
"75610","S",1,2020
"75611","S",1,2020
"75612","S",1,2020
"75613","S",1,2020
"75614","S",1,2020
"75615","S",1,2020
"75616","S",1,2020
"75617","S",1,2020
"75618","S",1,2020
"75619","S",1,2020
"75620","S",1,2020
"75621","S",1,2020
"75622","S",1,2020
"75623","S",1,2020
"75624","S",1,2020
"75625","S",1,2020
"75626","S",1,2020
"75627","S",1,2020
"75628","S",1,2020
"75629","S",1,2020
"75630","S",1,2020
"75631","S",1,2020
"75632","S",1,2020
"75633","S",1,2020
"75634","S",1,2020
"75635","S",1,2020
"75636","S",1,2020
"75637","S",1,2020
"75638","S",1,2020
"75639","S",1,2020
"75640","S",1,2020
"75641","S",1,2020
"75642","S",1,2020
"75643","S",1,2020
"75644","S",1,2020
"75645","S",1,2020
"75646","S",1,2020
"75647","S",1,2020
"75648","S",1,2020
"75649","S",1,2020
"75650","S",1,2020
"75651","S",1,2020
"75652","S",1,2020
"75653","S",1,2020
"75654","S",1,2020
"75655","S",1,2020
"75656","S",1,2020
"75657","S",1,2020
"75658","S",1,2020
"75659","S",1,2020
"75660","S",1,2020
"75661","S",1,2020
"75662","S",1,2020
"75663","S",1,2020
"75664","S",1,2020
"75665","S",1,2020
"75666","S",1,2020
"75667","S",1,2020
"75668","S",1,2020
"75669","S",1,2020
"75670","S",1,2020
"75671","S",1,2020
"75672","S",1,2020
"75673","S",1,2020
"75674","S",1,2020
"75675","S",1,2020
"75676","S",1,2020
"75677","S",1,2020
"75678","S",1,2020
"75679","S",1,2020
"75680","S",1,2020
"75681","S",1,2020
"75682","S",1,2020
"75683","S",1,2020
"75684","S",1,2020
"75685","S",1,2020
"75686","S",1,2020
"75687","S",1,2020
"75688","S",1,2020
"75689","S",1,2020
"75690","S",1,2020
"75691","S",1,2020
"75692","S",1,2020
"75693","S",1,2020
"75694","S",1,2020
"75695","S",1,2020
"75696","S",1,2020
"75697","S",1,2020
"75698","S",1,2020
"75699","S",1,2020
"75700","S",1,2020
"75701","S",1,2020
"75702","S",1,2020
"75703","S",1,2020
"75704","S",1,2020
"75705","S",1,2020
"75706","S",1,2020
"75707","S",1,2020
"75708","S",1,2020
"75709","S",1,2020
"75710","S",1,2020
"75711","S",1,2020
"75712","S",1,2020
"75713","S",1,2020
"75714","S",1,2020
"75715","S",1,2020
"75716","S",1,2020
"75717","S",1,2020
"75718","S",1,2020
"75719","S",1,2020
"75720","S",1,2020
"75721","S",1,2020
"75722","S",1,2020
"75723","S",1,2020
"75724","S",1,2020
"75725","S",1,2020
"75726","S",1,2020
"75727","S",1,2020
"75728","S",1,2020
"75729","S",1,2020
"75730","S",1,2020
"75731","S",1,2020
"75732","S",1,2020
"75733","S",1,2020
"75734","S",1,2020
"75735","S",1,2020
"75736","S",1,2020
"75737","S",1,2020
"75738","S",1,2020
"75739","S",1,2020
"75740","S",1,2020
"75741","S",1,2020
"75742","S",1,2020
"75743","S",1,2020
"75744","S",1,2020
"75745","S",1,2020
"75746","S",1,2020
"75747","S",1,2020
"75748","S",1,2020
"75749","S",1,2020
"75750","S",1,2020
"75751","S",1,2020
"75752","S",1,2020
"75753","S",1,2020
"75754","S",1,2020
"75755","S",1,2020
"75756","S",1,2020
"75757","S",1,2020
"75758","S",1,2020
"75759","S",1,2020
"75760","S",1,2020
"75761","S",1,2020
"75762","S",1,2020
"75763","S",1,2020
"75764","S",1,2020
"75765","S",1,2020
"75766","S",1,2020
"75767","S",1,2020
"75768","S",1,2020
"75769","S",1,2020
"75770","S",1,2020
"75771","S",1,2020
"75772","S",1,2020
"75773","S",1,2020
"75774","S",1,2020
"75775","S",1,2020
"75776","S",1,2020
"75777","S",1,2020
"75778","S",1,2020
"75779","S",1,2020
"75780","S",1,2020
"75781","S",1,2020
"75782","S",1,2020
"75783","S",1,2020
"75784","S",1,2020
"75785","S",1,2020
"75786","S",1,2020
"75787","S",1,2020
"75788","S",1,2020
"75789","S",1,2020
"75790","S",1,2020
"75791","S",1,2020
"75792","S",1,2020
"75793","S",1,2020
"75794","S",1,2020
"75795","S",1,2020
"75796","S",1,2020
"75797","S",1,2020
"75798","S",1,2020
"75799","S",1,2020
"75800","S",1,2020
"75801","S",1,2020
"75802","S",1,2020
"75803","S",1,2020
"75804","S",1,2020
"75805","S",1,2020
"75806","S",1,2020
"75807","S",1,2020
"75808","S",1,2020
"75809","S",1,2020
"75810","S",1,2020
"75811","S",1,2020
"75812","S",1,2020
"75813","S",1,2020
"75814","S",1,2020
"75815","S",1,2020
"75816","S",1,2020
"75817","S",1,2020
"75818","S",1,2020
"75819","S",1,2020
"75820","S",1,2020
"75821","S",1,2020
"75822","S",1,2020
"75823","S",1,2020
"75824","S",1,2020
"75825","S",1,2020
"75826","S",1,2020
"75827","S",1,2020
"75828","S",1,2020
"75829","S",1,2020
"75830","S",1,2020
"75831","S",1,2020
"75832","S",1,2020
"75833","S",1,2020
"75834","S",1,2020
"75835","S",1,2020
"75836","S",1,2020
"75837","S",1,2020
"75838","S",1,2020
"75839","S",1,2020
"75840","S",1,2020
"75841","S",1,2020
"75842","S",1,2020
"75843","S",1,2020
"75844","S",1,2020
"75845","S",1,2020
"75846","S",1,2020
"75847","S",1,2020
"75848","S",1,2020
"75849","S",1,2020
"75850","S",1,2020
"75851","S",1,2020
"75852","S",1,2020
"75853","S",1,2020
"75854","S",1,2020
"75855","S",1,2020
"75856","S",1,2020
"75857","S",1,2020
"75858","S",1,2020
"75859","S",1,2020
"75860","S",1,2020
"75861","S",1,2020
"75862","S",1,2020
"75863","S",1,2020
"75864","S",1,2020
"75865","S",1,2020
"75866","S",1,2020
"75867","S",1,2020
"75868","S",1,2020
"75869","S",1,2020
"75870","S",1,2020
"75871","S",1,2020
"75872","S",1,2020
"75873","S",1,2020
"75874","S",1,2020
"75875","S",1,2020
"75876","S",1,2020
"75877","S",1,2020
"75878","S",1,2020
"75879","S",1,2020
"75880","S",1,2020
"75881","S",1,2020
"75882","S",1,2020
"75883","S",1,2020
"75884","S",1,2020
"75885","S",1,2020
"75886","S",1,2020
"75887","S",1,2020
"75888","S",1,2020
"75889","S",1,2020
"75890","S",1,2020
"75891","S",1,2020
"75892","S",1,2020
"75893","S",1,2020
"75894","S",1,2020
"75895","S",1,2020
"75896","S",1,2020
"75897","S",1,2020
"75898","S",1,2020
"75899","S",1,2020
"75900","S",1,2020
"75901","S",1,2020
"75902","S",1,2020
"75903","S",1,2020
"75904","S",1,2020
"75905","S",1,2020
"75906","S",1,2020
"75907","S",1,2020
"75908","S",1,2020
"75909","S",1,2020
"75910","S",1,2020
"75911","S",1,2020
"75912","S",1,2020
"75913","S",1,2020
"75914","S",1,2020
"75915","S",1,2020
"75916","S",1,2020
"75917","S",1,2020
"75918","S",1,2020
"75919","S",1,2020
"75920","S",1,2020
"75921","S",1,2020
"75922","S",1,2020
"75923","S",1,2020
"75924","S",1,2020
"75925","S",1,2020
"75926","S",1,2020
"75927","S",1,2020
"75928","S",1,2020
"75929","S",1,2020
"75930","S",1,2020
"75931","S",1,2020
"75932","S",1,2020
"75933","S",1,2020
"75934","S",1,2020
"75935","S",1,2020
"75936","S",1,2020
"75937","S",1,2020
"75938","S",1,2020
"75939","S",1,2020
"75940","S",1,2020
"75941","S",1,2020
"75942","S",1,2020
"75943","S",1,2020
"75944","S",1,2020
"75945","S",1,2020
"75946","S",1,2020
"75947","S",1,2020
"75948","S",1,2020
"75949","S",1,2020
"75950","S",1,2020
"75951","S",1,2020
"75952","S",1,2020
"75953","S",1,2020
"75954","S",1,2020
